1.042636993905140752e+00
7.952539036599209910e-01
2.137692672173888697e-01
9.130000000000000000e+02
smse_std,0.0
models_avg,23.0
models_std,0.0
,0
mse_avg,0.5248409997259731
mse_std,0.0
smse_avg,0.9421477265135223
smse_std,0.0
models_avg,28.0
models_std,0.0
,0
mse_avg,0.5067928676409971
mse_std,0.0
smse_avg,0.9097493303886885
smse_std,0.0
models_avg,55.0
models_std,0.0
,0
mse_avg,0.44361571063894634
mse_std,0.0
smse_avg,0.7963393359939148
smse_std,0.0
models_avg,81.0
models_std,0.0
,0
mse_avg,0.33328213535415785
mse_std,0.0
smse_avg,0.5982783476813669
smse_std,0.0
models_avg,88.0
models_std,0.0
,0
mse_avg,0.33328213535415785
mse_std,0.0
smse_avg,0.5982783476813669
smse_std,0.0
models_avg,88.0
models_std,0.0
,0
mse_avg,0.33328213535415785
mse_std,0.0
smse_avg,0.5982783476813669
smse_std,0.0
models_avg,88.0
models_std,0.0
,0
mse_avg,0.46702164167146865
mse_std,0.0
smse_avg,0.838355574665697
smse_std,0.0
models_avg,88.0
models_std,0.0
,0
mse_avg,0.46096242397810616
mse_std,0.0
smse_avg,0.8274786077800449
smse_std,0.0
models_avg,88.0
models_std,0.0
,0
mse_avg,0.4437009965320365
mse_std,0.0
smse_avg,0.7964924336183774
smse_std,0.0
models_avg,84.0
models_std,0.0
,0
mse_avg,0.5593295913929965
mse_std,0.0
smse_avg,1.0040585685527392
smse_std,0.0
models_avg,9.0
models_std,0.0
,0
mse_avg,0.5586892982489154
mse_std,0.0
smse_avg,1.002909171439493
smse_std,0.0
models_avg,12.0
models_std,0.0
,0
mse_avg,0.5590252074581097
mse_std,0.0
smse_avg,1.0035121656756951
smse_std,0.0
models_avg,89.0
models_std,0.0
,0
mse_avg,0.5591858663542449
mse_std,0.0
smse_avg,1.0038005661890261
smse_std,0.0
models_avg,182.0
models_std,0.0
,0
mse_avg,1.3247349913565145
mse_std,0.0
smse_avg,1.0104194262715827
smse_std,0.0
models_avg,265.0
models_std,0.0
,0
mse_avg,0.5448530767666498
mse_std,0.0
smse_avg,0.7422151016382689
smse_std,0.0
models_avg,181.0
models_std,0.0
,0
mse_avg,0.670009814079286
mse_std,0.0
smse_avg,0.91270733975955
smse_std,0.0
models_avg,181.0
models_std,0.0
,0
mse_avg,0.7361363280270866
mse_std,0.0
smse_avg,1.0027868480960174
smse_std,0.0
models_avg,43.0
models_std,0.0
,0
mse_avg,1.3245639944771992
mse_std,0.0
smse_avg,1.010289001265963
smse_std,0.0
models_avg,358.0
models_std,0.0
,0
mse_avg,1.3250848223652447
mse_std,0.0
smse_avg,1.0106862540140666
smse_std,0.0
models_avg,55.0
models_std,0.0
,0
mse_avg,1.3247932046134698
mse_std,0.0
smse_avg,1.010463827458294
smse_std,0.0
models_avg,305.0
models_std,0.0
,0
mse_avg,1.3250848223652447
mse_std,0.0
smse_avg,1.0106862540140666
smse_std,0.0
models_avg,55.0
models_std,0.0
,0
mse_avg,1.2918174685745751
mse_std,0.0
smse_avg,1.0047550797464915
smse_std,0.0
models_avg,18.0
models_std,0.0
,0
mse_avg,1.2918174685745594
mse_std,0.0
smse_avg,1.0047550797464924
smse_std,0.0
models_avg,18.0
models_std,0.0
,0
mse_avg,1.2918174685745594
mse_std,0.0
smse_avg,1.0047550797464924
smse_std,0.0
models_avg,18.0
models_std,0.0
,0
mse_avg,1.2918174685745751
mse_std,0.0
smse_avg,1.0047550797464915
smse_std,0.0
models_avg,18.0
models_std,0.0
,0
mse_avg,1.024382001345114
mse_std,0.0
smse_avg,1.0070075024863308
smse_std,0.0
models_avg,48.0
models_std,0.0
,0
mse_avg,1.0243820013451008
mse_std,0.0
smse_avg,1.007007502486331
smse_std,0.0
models_avg,48.0
models_std,0.0
,0
mse_avg,1.0568620778880915
mse_std,0.0
smse_avg,1.003257893580447
smse_std,0.0
models_avg,48.0
models_std,0.0
,0
mse_avg,1.5509597953901553
mse_std,0.0
smse_avg,1.000743271646441
smse_std,0.0
models_avg,48.0
models_std,0.0
,0
mse_avg,184.9615210752798
mse_std,0.0
smse_avg,334.29232624176444
smse_std,0.0
models_avg,91.0
models_std,0.0
,0
mse_avg,188.2834625390301
mse_std,0.0
smse_avg,340.29627524207615
smse_std,0.0
models_avg,8.0
models_std,0.0
,0
mse_avg,231.91710277233756
mse_std,0.0
